id,name,email,preco,projetos,avaliacoes
1382,Marika,Marika.156@yopmail.com,145.03,156,2.78
1383,Mary,Mary.137@yopmail.com,150.63,137,5.38
1384,Tatiania,Tatiania.133@yopmail.com,776.91,133,5.59
1385,Sadie,Sadie.173@yopmail.com,230.71,173,3.37
1386,Tomasina,Tomasina.199@yopmail.com,666.95,199,1.33
1387,Gerianna,Gerianna.130@yopmail.com,638.5,130,2.48
1388,Zaria,Zaria.98@yopmail.com,646.53,98,5.33
1389,Minne,Minne.140@yopmail.com,685.12,140,5.97
1390,Teriann,Teriann.113@yopmail.com,27.55,113,4.21
1391,Gabi,Gabi.164@yopmail.com,465.31,164,2.82
1392,Jessy,Jessy.69@yopmail.com,772.16,69,3.39
1393,Brena,Brena.19@yopmail.com,166.31,19,5.95
1394,Elvira,Elvira.40@yopmail.com,149.53,40,2.74
1395,Mureil,Mureil.7@yopmail.com,786.65,7,4.75
1396,Sheree,Sheree.83@yopmail.com,56.3,83,1.62
1397,Sophia,Sophia.192@yopmail.com,585.42,192,3.26
1398,Calla,Calla.71@yopmail.com,607.39,71,4.06
1399,Allyce,Allyce.192@yopmail.com,695.23,192,5.94
1400,Carilyn,Carilyn.70@yopmail.com,577.37,70,5.37
1401,Leanna,Leanna.61@yopmail.com,935.99,61,5.31
1402,Carilyn,Carilyn.57@yopmail.com,781.89,57,2.09
1403,Amara,Amara.65@yopmail.com,197.11,65,2.47
1404,Jennica,Jennica.11@yopmail.com,790.08,11,4.78
1405,Carilyn,Carilyn.1@yopmail.com,682.27,1,3.63
1406,Melanie,Melanie.110@yopmail.com,710.98,110,1.5
1407,Chastity,Chastity.32@yopmail.com,854.22,32,1.24
1408,Cindelyn,Cindelyn.109@yopmail.com,535.43,109,4.65
1409,Justinn,Justinn.150@yopmail.com,680.97,150,4.7
1410,Kirbee,Kirbee.16@yopmail.com,694.52,16,1.58
1411,Mildrid,Mildrid.136@yopmail.com,176.64,136,2.11
1412,Teddie,Teddie.104@yopmail.com,820.75,104,1.35
1413,Tani,Tani.132@yopmail.com,394.74,132,3.45
1414,Lauryn,Lauryn.59@yopmail.com,893.28,59,4.11
1415,Kathy,Kathy.59@yopmail.com,227.61,59,3.25
1416,Johna,Johna.174@yopmail.com,756.68,174,2.84
1417,Rosabelle,Rosabelle.36@yopmail.com,489.87,36,1.04
1418,Caritta,Caritta.163@yopmail.com,810.11,163,1.16
1419,Barbara,Barbara.121@yopmail.com,309.2,121,5.76
1420,Heddie,Heddie.198@yopmail.com,912.75,198,1.92
1421,Lita,Lita.54@yopmail.com,689.48,54,3.42
1422,Madeleine,Madeleine.32@yopmail.com,375.98,32,2.22
1423,Rubie,Rubie.95@yopmail.com,932.77,95,1.72
1424,Corene,Corene.10@yopmail.com,655.34,10,4.23
1425,Minne,Minne.184@yopmail.com,670.03,184,3.81
1426,Catharine,Catharine.36@yopmail.com,934.88,36,5.53
1427,Rosabelle,Rosabelle.53@yopmail.com,98.32,53,5.17
1428,Sheree,Sheree.165@yopmail.com,375.04,165,2.31
1429,Marline,Marline.121@yopmail.com,173.43,121,2.12
1430,Lusa,Lusa.182@yopmail.com,631.94,182,5.85
1431,Myrtice,Myrtice.133@yopmail.com,776.26,133,2.33
1432,Aeriela,Aeriela.134@yopmail.com,253.2,134,5.99
1433,Charissa,Charissa.148@yopmail.com,585.97,148,5.99
1434,Elena,Elena.20@yopmail.com,464.98,20,3.31
1435,Yolane,Yolane.142@yopmail.com,171.42,142,5.45
1436,Heddie,Heddie.14@yopmail.com,530.73,14,1.06
1437,Lita,Lita.41@yopmail.com,964.66,41,4.86
1438,Catharine,Catharine.91@yopmail.com,755.56,91,2.06
1439,Alejandra,Alejandra.113@yopmail.com,525.68,113,5.72
1440,Zia,Zia.82@yopmail.com,628.12,82,4.35
1441,Yvonne,Yvonne.76@yopmail.com,686.22,76,3.6
1442,Florencia,Florencia.96@yopmail.com,406.09,96,4.84
1443,Cassandra,Cassandra.28@yopmail.com,21.44,28,1.1
1444,Jessy,Jessy.45@yopmail.com,710.71,45,2.04
1445,Patricia,Patricia.47@yopmail.com,189.91,47,3.79
1446,Clementine,Clementine.61@yopmail.com,948.67,61,5.12
1447,Morganica,Morganica.69@yopmail.com,714.26,69,5.75
1448,Tani,Tani.69@yopmail.com,921.2,69,5.57
1449,Meriel,Meriel.102@yopmail.com,439.53,102,5.74
1450,Madalyn,Madalyn.12@yopmail.com,384.41,12,2.07
1451,Dode,Dode.69@yopmail.com,936.06,69,4.9
1452,Imojean,Imojean.16@yopmail.com,261.87,16,1.23
1453,Taffy,Taffy.51@yopmail.com,569.69,51,5.58
1454,Cristabel,Cristabel.44@yopmail.com,478.97,44,5.21
1455,Selia,Selia.185@yopmail.com,790.42,185,4.91
1456,Juliane,Juliane.91@yopmail.com,632.39,91,2.87
1457,Jessy,Jessy.20@yopmail.com,942.97,20,2.66
1458,Janeczka,Janeczka.131@yopmail.com,507.94,131,2.26
1459,Julieta,Julieta.114@yopmail.com,364.01,114,4.25
1460,Nerta,Nerta.144@yopmail.com,842.67,144,4.22
1461,Veda,Veda.23@yopmail.com,160.33,23,4.26
1462,Delilah,Delilah.26@yopmail.com,394.84,26,1.15
1463,Johna,Johna.199@yopmail.com,274.14,199,4.8
1464,Noelle,Noelle.146@yopmail.com,401.79,146,4.26
1465,Cacilie,Cacilie.124@yopmail.com,988.27,124,1.18
1466,Fred,Fred.126@yopmail.com,456.73,126,2.87
1467,Chere,Chere.53@yopmail.com,49.55,53,5.01
1468,Georgina,Georgina.93@yopmail.com,448.23,93,2.02
1469,Andree,Andree.87@yopmail.com,669.72,87,5.97
1470,Alyssa,Alyssa.134@yopmail.com,865.38,134,3.46
1471,Joane,Joane.108@yopmail.com,210.37,108,4.09
1472,Shannah,Shannah.42@yopmail.com,245.06,42,1.13
1473,Meghann,Meghann.144@yopmail.com,962.26,144,4.19
1474,Melina,Melina.59@yopmail.com,989.34,59,3.36
1475,Joelly,Joelly.107@yopmail.com,469.28,107,5.84
1476,Imojean,Imojean.2@yopmail.com,902.14,2,4.84
1477,Frances,Frances.65@yopmail.com,664.92,65,1.51
1478,Sue,Sue.74@yopmail.com,980.79,74,3.63
1479,Sara-Ann,Sara-Ann.152@yopmail.com,113.46,152,2.1
1480,Susan,Susan.80@yopmail.com,761.02,80,5.29
1481,Gaylene,Gaylene.13@yopmail.com,544.37,13,1.93
1482,Rochette,Rochette.77@yopmail.com,959.3,77,5.56
1483,Luci,Luci.99@yopmail.com,250.5,99,1.17
1484,Sherrie,Sherrie.14@yopmail.com,75.36,14,5.89
1485,Olwen,Olwen.163@yopmail.com,973.1,163,5.05
1486,Kristan,Kristan.46@yopmail.com,653.96,46,4.59
1487,Yvonne,Yvonne.169@yopmail.com,246.26,169,1.03
1488,Gloria,Gloria.146@yopmail.com,749.57,146,2.02
1489,Kirstin,Kirstin.138@yopmail.com,931.01,138,1.55
1490,Carol-Jean,Carol-Jean.67@yopmail.com,915.55,67,1.13
1491,Jemie,Jemie.109@yopmail.com,291.87,109,5.06
1492,Dorthy,Dorthy.124@yopmail.com,503.3,124,1.55
1493,Tierney,Tierney.27@yopmail.com,992.41,27,2.39
1494,Isa,Isa.184@yopmail.com,970.83,184,1.61
1495,Lita,Lita.113@yopmail.com,551.23,113,1.42
1496,Ada,Ada.65@yopmail.com,133.14,65,4.46
1497,Harmonia,Harmonia.150@yopmail.com,321.96,150,1.44
1498,Arlina,Arlina.160@yopmail.com,755.3,160,3.65
1499,Deloria,Deloria.11@yopmail.com,423.61,11,3.6
1500,Cherrita,Cherrita.120@yopmail.com,734.48,120,1.17
1501,Dianemarie,Dianemarie.17@yopmail.com,232.09,17,2.52
1502,Lonnie,Lonnie.125@yopmail.com,737.95,125,4.5
1503,Sheelagh,Sheelagh.68@yopmail.com,451.84,68,4.19
1504,Adele,Adele.104@yopmail.com,583.83,104,5.75
1505,Bibby,Bibby.32@yopmail.com,73.49,32,4.75
1506,Florencia,Florencia.25@yopmail.com,864.57,25,1.46
1507,Gwenneth,Gwenneth.3@yopmail.com,527.61,3,2.66
1508,Mariele,Mariele.65@yopmail.com,36.35,65,1.12
1509,Jobi,Jobi.46@yopmail.com,441.38,46,5.52
1510,Wilma,Wilma.5@yopmail.com,90.5,5,1.24
1511,Dulcinea,Dulcinea.79@yopmail.com,783.38,79,2.22
1512,Claudina,Claudina.187@yopmail.com,762.18,187,1.01
1513,Fina,Fina.199@yopmail.com,361.29,199,2.51
1514,Danika,Danika.88@yopmail.com,390.86,88,3.02
1515,Cristabel,Cristabel.132@yopmail.com,571.35,132,4.12
1516,Beth,Beth.26@yopmail.com,984.22,26,2.7
1517,Talya,Talya.85@yopmail.com,881.92,85,4.92
1518,Lonnie,Lonnie.99@yopmail.com,234.53,99,5.29
1519,Pierette,Pierette.21@yopmail.com,595.91,21,2.71
1520,Kellen,Kellen.59@yopmail.com,430.15,59,1.39
1521,Linzy,Linzy.38@yopmail.com,557.03,38,4.7
1522,Angelique,Angelique.151@yopmail.com,181.35,151,4.74
1523,Clementine,Clementine.63@yopmail.com,111.12,63,1.48
1524,Lorie,Lorie.1@yopmail.com,80.45,1,2.42
1525,Mellicent,Mellicent.22@yopmail.com,812.37,22,4.96
1526,Lory,Lory.2@yopmail.com,19.68,2,5.3
1527,Margarette,Margarette.143@yopmail.com,379.55,143,2.15
1528,Kayla,Kayla.80@yopmail.com,816.32,80,3.15
1529,Marcy,Marcy.131@yopmail.com,277.12,131,5.17
1530,Genevra,Genevra.111@yopmail.com,493.63,111,4.07
1531,Annabela,Annabela.192@yopmail.com,512.33,192,2.45
1532,Marinna,Marinna.135@yopmail.com,780.71,135,4.92
1533,Talya,Talya.1@yopmail.com,79.27,1,2.15
1534,Amii,Amii.94@yopmail.com,651.83,94,2.7
1535,Max,Max.200@yopmail.com,626.54,200,1.39
1536,Ardenia,Ardenia.196@yopmail.com,960.39,196,3.55
1537,Ezmeralda,Ezmeralda.130@yopmail.com,759.48,130,2.49
1538,Kassey,Kassey.112@yopmail.com,58.37,112,2.05
1539,Dolli,Dolli.48@yopmail.com,393.01,48,1
1540,Hope,Hope.117@yopmail.com,473.05,117,5.52
1541,Xylina,Xylina.47@yopmail.com,719,47,5.62
1542,Ginnie,Ginnie.130@yopmail.com,313.99,130,4.01
1543,Jany,Jany.134@yopmail.com,103.11,134,3.79
1544,Amii,Amii.56@yopmail.com,859.96,56,4.88
1545,Ruthe,Ruthe.102@yopmail.com,324.93,102,4.24
1546,Corly,Corly.114@yopmail.com,241.84,114,3.76
1547,Ruthe,Ruthe.59@yopmail.com,825.13,59,4.34
1548,Heddie,Heddie.157@yopmail.com,206.47,157,2.26
1549,Dulce,Dulce.162@yopmail.com,436.71,162,1.43
1550,Madeleine,Madeleine.152@yopmail.com,50.17,152,2.73
1551,Bobinette,Bobinette.76@yopmail.com,910.57,76,3.14
1552,Maud,Maud.105@yopmail.com,377.31,105,3.41
1553,Elena,Elena.84@yopmail.com,594.85,84,3.17
1554,Cherrita,Cherrita.118@yopmail.com,889.42,118,3.64
1555,Henriette,Henriette.144@yopmail.com,56.33,144,1.73
1556,Lexine,Lexine.198@yopmail.com,789.49,198,5.21
1557,Ayn,Ayn.1@yopmail.com,635.72,1,2.43
1558,Kathi,Kathi.55@yopmail.com,46.98,55,5.04
1559,Aili,Aili.88@yopmail.com,496.89,88,4.31
1560,Shandie,Shandie.189@yopmail.com,467.9,189,2.03
1561,Imojean,Imojean.12@yopmail.com,954.85,12,1.15
1562,Pierette,Pierette.154@yopmail.com,990.79,154,4.27
1563,Constance,Constance.133@yopmail.com,775.21,133,2.53
1564,Cam,Cam.21@yopmail.com,25.27,21,4.12
1565,Kassey,Kassey.159@yopmail.com,413.69,159,3.94
1566,Aimil,Aimil.178@yopmail.com,767.12,178,4.82
1567,Atlanta,Atlanta.6@yopmail.com,745.59,6,4.4
1568,Corry,Corry.176@yopmail.com,514.11,176,3.41
1569,Karena,Karena.69@yopmail.com,143.61,69,3.69
1570,Stevana,Stevana.77@yopmail.com,3.83,77,3.33
1571,Eolanda,Eolanda.161@yopmail.com,320.69,161,4.76
1572,Max,Max.59@yopmail.com,477.11,59,5.18
1573,Nollie,Nollie.179@yopmail.com,160.15,179,5.07
1574,Gilligan,Gilligan.24@yopmail.com,194.09,24,2.28
1575,Dennie,Dennie.79@yopmail.com,563.4,79,4.5
1576,Deedee,Deedee.91@yopmail.com,772.87,91,3.7
1577,Britte,Britte.120@yopmail.com,901.17,120,2.83
1578,Wanda,Wanda.64@yopmail.com,566.55,64,1.89
1579,Dawn,Dawn.7@yopmail.com,598.34,7,2.24
1580,Cordi,Cordi.15@yopmail.com,968.23,15,2.14
1581,Candy,Candy.70@yopmail.com,62.88,70,1.65
1582,Dorothy,Dorothy.129@yopmail.com,494.55,129,1.99
1583,Melodie,Melodie.87@yopmail.com,64.6,87,5.16
1584,Mellicent,Mellicent.137@yopmail.com,867.55,137,2.44
1585,Hannis,Hannis.48@yopmail.com,976.81,48,2.41
1586,Shaine,Shaine.54@yopmail.com,984.69,54,2.23
1587,Claresta,Claresta.170@yopmail.com,19.61,170,3.53
1588,Lorie,Lorie.64@yopmail.com,546.53,64,2.04
1589,Gisela,Gisela.87@yopmail.com,144.69,87,3.63
1590,Katuscha,Katuscha.122@yopmail.com,676.68,122,4.83
1591,Catharine,Catharine.186@yopmail.com,831.07,186,3.89
1592,Aimil,Aimil.144@yopmail.com,342.72,144,5.04
1593,Sean,Sean.89@yopmail.com,134.02,89,2.8
1594,Aryn,Aryn.74@yopmail.com,188.61,74,5.67
1595,Tori,Tori.72@yopmail.com,576.76,72,1.72
1596,Aigneis,Aigneis.28@yopmail.com,361.73,28,2.13
1597,Cathyleen,Cathyleen.59@yopmail.com,430.68,59,4.32
1598,Donnie,Donnie.177@yopmail.com,31.82,177,2.04
1599,Arabel,Arabel.11@yopmail.com,730.3,11,5.67
1600,Caritta,Caritta.116@yopmail.com,820.54,116,1.43
1601,Kassey,Kassey.9@yopmail.com,607.67,9,5.47
1602,Asia,Asia.28@yopmail.com,452.08,28,5.75
1603,Alyda,Alyda.1@yopmail.com,845.59,1,2.88
1604,Inga,Inga.72@yopmail.com,14.21,72,4.36
1605,Romona,Romona.42@yopmail.com,357.61,42,5.72
1606,Florencia,Florencia.22@yopmail.com,51.49,22,4.9
1607,Valeda,Valeda.16@yopmail.com,348.45,16,3.12
1608,Magdalena,Magdalena.91@yopmail.com,458.67,91,2.55
1609,Renae,Renae.40@yopmail.com,715.55,40,1.94
1610,Minda,Minda.86@yopmail.com,93.04,86,2.53
1611,Joy,Joy.188@yopmail.com,883.4,188,3.29
1612,Perry,Perry.12@yopmail.com,107.17,12,4.6
1613,Liana,Liana.72@yopmail.com,519.45,72,5.98
1614,Melanie,Melanie.126@yopmail.com,841.66,126,2.79
1615,Sam,Sam.191@yopmail.com,63.64,191,4.02
1616,Lulita,Lulita.98@yopmail.com,483.71,98,5.6
1617,Mireielle,Mireielle.15@yopmail.com,407.11,15,3.41
1618,Anallese,Anallese.73@yopmail.com,16.07,73,1.91
1619,Addia,Addia.56@yopmail.com,970.79,56,3.84
1620,Millie,Millie.109@yopmail.com,24.57,109,4.38
1621,Marylou,Marylou.196@yopmail.com,401.53,196,3.8
1622,Phylis,Phylis.88@yopmail.com,440.26,88,3.31
1623,Anallese,Anallese.159@yopmail.com,740.33,159,5.21
1624,Quintina,Quintina.197@yopmail.com,245.16,197,2.78
1625,Aaren,Aaren.93@yopmail.com,178.48,93,3.14
1626,Rebeca,Rebeca.97@yopmail.com,459.98,97,2.87
1627,Dianemarie,Dianemarie.85@yopmail.com,232.14,85,2.65
1628,Mureil,Mureil.190@yopmail.com,404.18,190,3.24
1629,Chere,Chere.66@yopmail.com,667.82,66,3.6
1630,Kellen,Kellen.198@yopmail.com,550.39,198,5.95
1631,Cindelyn,Cindelyn.120@yopmail.com,196.96,120,5.05
1632,Gertrud,Gertrud.187@yopmail.com,559.17,187,2.55
1633,Maryellen,Maryellen.117@yopmail.com,829.98,117,4.42
1634,Ninnetta,Ninnetta.152@yopmail.com,581.78,152,1.95
1635,Constance,Constance.135@yopmail.com,226.61,135,2.31
1636,Ileana,Ileana.92@yopmail.com,411.68,92,2.45
1637,Aurelie,Aurelie.195@yopmail.com,361.6,195,4.89
1638,Ronna,Ronna.78@yopmail.com,438.18,78,3.24
1639,Dania,Dania.138@yopmail.com,301.03,138,5.5
1640,Myriam,Myriam.122@yopmail.com,27.77,122,1.82
1641,Stevana,Stevana.154@yopmail.com,205.59,154,3.11
1642,Lesly,Lesly.101@yopmail.com,70.99,101,2.47
1643,Edee,Edee.97@yopmail.com,674.06,97,1.97
1644,Cherilyn,Cherilyn.144@yopmail.com,935.63,144,1.46
1645,Kial,Kial.160@yopmail.com,562.99,160,1.3
1646,Gerrie,Gerrie.100@yopmail.com,1000.06,100,1.13
1647,Maisey,Maisey.48@yopmail.com,243.42,48,2.97
1648,Marcy,Marcy.43@yopmail.com,381.43,43,5.7
1649,Emelina,Emelina.142@yopmail.com,693.02,142,1.18
1650,Maurene,Maurene.174@yopmail.com,848.54,174,3.2
1651,Catrina,Catrina.99@yopmail.com,603.44,99,2.84
1652,Sybille,Sybille.58@yopmail.com,847.26,58,3.29
1653,Larine,Larine.197@yopmail.com,621.69,197,3.75
1654,Leona,Leona.181@yopmail.com,782.28,181,5.16
1655,Meghann,Meghann.28@yopmail.com,651.81,28,5.8
1656,Phylis,Phylis.5@yopmail.com,935.14,5,1.09
1657,Robinia,Robinia.78@yopmail.com,286.4,78,3.08
1658,Charissa,Charissa.10@yopmail.com,895.08,10,3.93
1659,Giustina,Giustina.6@yopmail.com,832.44,6,2.15
1660,Gui,Gui.111@yopmail.com,12.36,111,2.91
1661,Juliane,Juliane.26@yopmail.com,301.51,26,4.71
1662,Helena,Helena.62@yopmail.com,671.33,62,2.44
1663,Oona,Oona.192@yopmail.com,451.82,192,2.21
1664,Alexine,Alexine.3@yopmail.com,616.43,3,4.44
1665,Susan,Susan.125@yopmail.com,89.63,125,2.29
1666,Barbara,Barbara.75@yopmail.com,310.01,75,5.22
1667,Adore,Adore.63@yopmail.com,443.64,63,5.6
1668,Winifred,Winifred.1@yopmail.com,744.32,1,5.63
1669,Ofilia,Ofilia.48@yopmail.com,971.23,48,4.13
1670,Brana,Brana.163@yopmail.com,180.92,163,5.05
1671,Briney,Briney.10@yopmail.com,502.02,10,2.95
1672,Blinni,Blinni.59@yopmail.com,529.89,59,5.89
1673,Winifred,Winifred.181@yopmail.com,87.77,181,3.19
1674,Caressa,Caressa.51@yopmail.com,841.85,51,1.02
1675,Lacie,Lacie.77@yopmail.com,982.6,77,1.14
1676,Sonni,Sonni.32@yopmail.com,684.43,32,4.76
1677,Melanie,Melanie.36@yopmail.com,233.76,36,3.56
1678,Janis,Janis.174@yopmail.com,666.19,174,4.3
1679,Teriann,Teriann.124@yopmail.com,143.28,124,4.91
1680,Renae,Renae.113@yopmail.com,207.13,113,1.3
1681,Sadie,Sadie.129@yopmail.com,904.16,129,3.12
1682,Jere,Jere.191@yopmail.com,162.48,191,1.94
1683,Edith,Edith.109@yopmail.com,381.56,109,1.72
1684,Carilyn,Carilyn.137@yopmail.com,779.4,137,4.05
1685,Brana,Brana.86@yopmail.com,462.65,86,4.54
1686,Patricia,Patricia.54@yopmail.com,351.11,54,2.32
1687,Adele,Adele.183@yopmail.com,326.72,183,2.71
1688,Demetris,Demetris.180@yopmail.com,700.27,180,1.91
1689,Cecile,Cecile.56@yopmail.com,604.79,56,3.01
1690,Sadie,Sadie.149@yopmail.com,70.3,149,4.96
1691,Meriel,Meriel.144@yopmail.com,316.88,144,5.68
1692,Gaylene,Gaylene.42@yopmail.com,929.24,42,3.76
1693,Kathy,Kathy.166@yopmail.com,676.01,166,5.87
1694,Dorothy,Dorothy.35@yopmail.com,959.93,35,2.61
1695,Cathyleen,Cathyleen.18@yopmail.com,844.1,18,3.48
1696,Ivett,Ivett.80@yopmail.com,773,80,4.74
1697,Roslyn,Roslyn.163@yopmail.com,380.28,163,5.35
1698,Genevra,Genevra.105@yopmail.com,424.03,105,2.4
1699,Trixi,Trixi.197@yopmail.com,881.72,197,5.87
1700,Odessa,Odessa.150@yopmail.com,348.1,150,2.56
1701,Etta,Etta.154@yopmail.com,163.86,154,3.85
1702,Sara-Ann,Sara-Ann.88@yopmail.com,957.78,88,5.18
1703,Melina,Melina.132@yopmail.com,703.64,132,2.61
1704,Steffane,Steffane.40@yopmail.com,422.1,40,4.48
1705,Averyl,Averyl.24@yopmail.com,679.85,24,2.11
1706,Susan,Susan.195@yopmail.com,431.66,195,4.99
1707,Althea,Althea.21@yopmail.com,376.27,21,2.78
1708,Lusa,Lusa.127@yopmail.com,385.43,127,5.95
1709,Fredericka,Fredericka.128@yopmail.com,965.69,128,5.43
1710,Korrie,Korrie.43@yopmail.com,907.12,43,1.34
1711,Steffane,Steffane.102@yopmail.com,221.52,102,1.68
1712,Dagmar,Dagmar.175@yopmail.com,259.3,175,4.58
1713,Sallie,Sallie.8@yopmail.com,530.43,8,4.84
1714,Aurelie,Aurelie.144@yopmail.com,193.03,144,3.52
1715,Susan,Susan.3@yopmail.com,279.06,3,3.04
1716,Goldie,Goldie.131@yopmail.com,31.87,131,2.07
1717,Berta,Berta.97@yopmail.com,682.7,97,4.12
1718,Berta,Berta.89@yopmail.com,803.47,89,1.08
1719,Alameda,Alameda.112@yopmail.com,151.98,112,5.95
1720,Gusella,Gusella.@yopmail.com,593.03,0,3.04
1721,Giustina,Giustina.74@yopmail.com,196.16,74,2.96
1722,Tori,Tori.55@yopmail.com,652.41,55,5.61
1723,Reeba,Reeba.46@yopmail.com,856.66,46,2.02
1724,Chrystel,Chrystel.93@yopmail.com,708.21,93,5.01
1725,Tiffie,Tiffie.76@yopmail.com,690.12,76,3.9
1726,Jany,Jany.58@yopmail.com,240.27,58,5.35
1727,Clementine,Clementine.24@yopmail.com,801.56,24,3.08
1728,Meg,Meg.30@yopmail.com,634.75,30,3.67
1729,Ursulina,Ursulina.90@yopmail.com,989.48,90,5.65
1730,Joleen,Joleen.191@yopmail.com,737.5,191,3.67
1731,Jemie,Jemie.17@yopmail.com,80.65,17,1.47
1732,Nannie,Nannie.188@yopmail.com,816.61,188,2.68
1733,Darlleen,Darlleen.24@yopmail.com,703.03,24,4.08
1734,Kerrin,Kerrin.192@yopmail.com,467.92,192,1.36
1735,Kellen,Kellen.61@yopmail.com,191.54,61,5.37
1736,Ira,Ira.33@yopmail.com,53.73,33,4.25
1737,Tobe,Tobe.90@yopmail.com,791.03,90,3.97
1738,Delilah,Delilah.41@yopmail.com,24.39,41,5.8
1739,Candy,Candy.10@yopmail.com,491.74,10,1.91
1740,Gloria,Gloria.73@yopmail.com,893.28,73,4.7
1741,Marita,Marita.17@yopmail.com,367.53,17,5.14
1742,Deane,Deane.153@yopmail.com,553.05,153,4.19
1743,Britte,Britte.8@yopmail.com,808.74,8,5.84
1744,Sharlene,Sharlene.115@yopmail.com,408.43,115,5.19
1745,Dione,Dione.59@yopmail.com,983.46,59,1.35
1746,Sue,Sue.71@yopmail.com,891.68,71,2.37
1747,Grier,Grier.77@yopmail.com,929.28,77,1.75
1748,Bill,Bill.86@yopmail.com,737.43,86,5.74
1749,Cristine,Cristine.3@yopmail.com,134.14,3,1.78
1750,Delilah,Delilah.15@yopmail.com,913.6,15,5.17
1751,Giustina,Giustina.182@yopmail.com,663.8,182,1.09
1752,Jessamyn,Jessamyn.103@yopmail.com,529.14,103,3.79
1753,Hildegaard,Hildegaard.125@yopmail.com,936.25,125,2.22
1754,Sabina,Sabina.107@yopmail.com,639.53,107,3.22
1755,Gwyneth,Gwyneth.78@yopmail.com,532.6,78,4.16
1756,Harrietta,Harrietta.161@yopmail.com,360.07,161,2.4
1757,Meg,Meg.182@yopmail.com,673.85,182,1.93
1758,Claudina,Claudina.138@yopmail.com,764.11,138,1.47
1759,Christal,Christal.5@yopmail.com,886.33,5,4.56
1760,Brena,Brena.38@yopmail.com,884.48,38,3.06
1761,Marsiella,Marsiella.74@yopmail.com,19.25,74,2.15
1762,Bee,Bee.113@yopmail.com,966.44,113,1.9
1763,Nonnah,Nonnah.166@yopmail.com,830.25,166,3.29
1764,Blondelle,Blondelle.109@yopmail.com,213.63,109,2.83
1765,Kirstin,Kirstin.157@yopmail.com,929.32,157,3.84
1766,Lorenza,Lorenza.84@yopmail.com,628.75,84,5.93
1767,Laurene,Laurene.184@yopmail.com,327.4,184,3.55
1768,Merrie,Merrie.156@yopmail.com,350.39,156,4.96
1769,Lila,Lila.198@yopmail.com,917.39,198,2.68
1770,Damaris,Damaris.40@yopmail.com,421.37,40,5.09
1771,Nessie,Nessie.183@yopmail.com,175.47,183,1.32
1772,Blake,Blake.180@yopmail.com,3.3,180,1.07
1773,Lilith,Lilith.128@yopmail.com,463.8,128,2.87
1774,Jeanna,Jeanna.116@yopmail.com,295.34,116,4.97
1775,Katleen,Katleen.9@yopmail.com,861.41,9,1.51
1776,Sindee,Sindee.41@yopmail.com,903.89,41,2.35
1777,Etta,Etta.168@yopmail.com,248.61,168,4.78
1778,Ricky,Ricky.171@yopmail.com,294.22,171,4.44
1779,Nonnah,Nonnah.163@yopmail.com,232.19,163,3.65
1780,Sue,Sue.117@yopmail.com,17.5,117,1.36
1781,Caressa,Caressa.101@yopmail.com,808.31,101,3.04
1782,Clementine,Clementine.86@yopmail.com,399.75,86,1.71
1783,Georgina,Georgina.100@yopmail.com,552.96,100,1.24
1784,Tatiania,Tatiania.191@yopmail.com,54.35,191,4.92
1785,Rosene,Rosene.174@yopmail.com,646.08,174,5.76
1786,Paola,Paola.113@yopmail.com,185.33,113,1.42
1787,Elbertina,Elbertina.71@yopmail.com,94.24,71,1.93
1788,Madeleine,Madeleine.73@yopmail.com,843.71,73,5.16
1789,Jennica,Jennica.185@yopmail.com,453.4,185,4.97
1790,Aaren,Aaren.11@yopmail.com,344.7,11,5.05
1791,Harmonia,Harmonia.174@yopmail.com,381.9,174,3.53
1792,Marika,Marika.57@yopmail.com,82.1,57,1.69
1793,Renae,Renae.74@yopmail.com,778.39,74,1.26
1794,Darlleen,Darlleen.38@yopmail.com,551,38,1.79
1795,Elka,Elka.1@yopmail.com,3.76,1,4.71
1796,Nickie,Nickie.130@yopmail.com,336.59,130,2.34
1797,Lauryn,Lauryn.33@yopmail.com,932.98,33,4.97
1798,Alleen,Alleen.57@yopmail.com,116.85,57,6
1799,Britni,Britni.183@yopmail.com,289.64,183,2.76
1800,Steffane,Steffane.82@yopmail.com,112.07,82,2.72
1801,Lita,Lita.12@yopmail.com,946.56,12,3.93
1802,Sabina,Sabina.149@yopmail.com,620.78,149,2.15
1803,Miquela,Miquela.10@yopmail.com,22,10,2.28
1804,Lelah,Lelah.18@yopmail.com,806.6,18,2.55
1805,Fred,Fred.120@yopmail.com,997.31,120,2.35
1806,Rozele,Rozele.169@yopmail.com,474.39,169,3.82
1807,Jillayne,Jillayne.1@yopmail.com,848.19,1,5.76
1808,Catrina,Catrina.181@yopmail.com,377.84,181,5.63
1809,Tersina,Tersina.37@yopmail.com,610.36,37,3.3
1810,Brana,Brana.91@yopmail.com,91.85,91,2.08
1811,Rozele,Rozele.183@yopmail.com,462.87,183,2.61
1812,Amalie,Amalie.149@yopmail.com,438.84,149,4.05
1813,Nollie,Nollie.11@yopmail.com,345.36,11,1.91
1814,Flo,Flo.96@yopmail.com,550.05,96,2.5
1815,Daphne,Daphne.19@yopmail.com,249.8,19,1.45
1816,Daryl,Daryl.149@yopmail.com,918.42,149,1.74
1817,Shirlee,Shirlee.31@yopmail.com,450.72,31,4.79
1818,Ernesta,Ernesta.34@yopmail.com,243.25,34,5.33
